,PetID,pic_no,img_bound_polygon_x,img_bound_polygon_y,img_confidence,img_imp_fract,domcol_r,domcol_g,domcol_b,AdoptionSpeed
7409,4bb0c8226,2,639.0,479.0,0.79999995,1.0,59.0,48.0,42.0,3
7409,4bb0c8226,3,639.0,479.0,0.79999995,1.0,159.0,153.0,147.0,3
7410,da84db2f7,1,639.0,479.0,0.79999995,1.0,196.0,149.0,107.0,2
7411,86855ddfd,1,479.0,479.0,0.79999995,1.0,194.0,204.0,191.0,0
7412,2cf4994e7,1,299.0,399.0,0.79999995,1.0,53.0,49.0,45.0,4
7412,2cf4994e7,2,299.0,399.0,0.79999995,1.0,26.0,25.0,20.0,4
7412,2cf4994e7,3,399.0,266.0,0.79999995,1.0,86.0,86.0,78.0,4
7413,ee2d66134,,,,,,,,,4
7414,1cdf69df6,1,399.0,345.0,0.79999995,1.0,158.0,38.0,57.0,0
7415,cc5892ce1,1,359.0,479.0,0.79999995,1.0,19.0,17.0,14.0,4
7415,cc5892ce1,2,359.0,479.0,0.79999995,1.0,155.0,119.0,102.0,4
7415,cc5892ce1,3,359.0,479.0,0.79999995,1.0,21.0,18.0,16.0,4
7416,13b807376,1,283.0,398.0,0.79999995,1.0,178.0,154.0,122.0,2
7417,fc710f1e8,1,299.0,399.0,0.79999995,1.0,128.0,122.0,89.0,4
7418,a64ca36ca,1,313.0,347.0,0.79999995,1.0,33.0,26.0,2.0,1
7418,a64ca36ca,2,639.0,364.0,0.79999995,1.0,73.0,52.0,40.0,1
7419,24e2e049e,1,265.0,399.0,0.79999995,1.0,25.0,16.0,9.0,2
7420,5daea1779,1,321.0,398.0,0.79999995,1.0,189.0,194.0,195.0,3
7421,72e9e5442,1,359.0,479.0,0.79999995,1.0,113.0,123.0,55.0,4
7421,72e9e5442,2,639.0,479.0,0.79999995,1.0,189.0,145.0,119.0,4
7421,72e9e5442,3,639.0,479.0,0.79999995,1.0,243.0,187.0,126.0,4
7421,72e9e5442,4,359.0,479.0,0.79999995,1.0,238.0,181.0,124.0,4
7422,e3427692e,1,399.0,307.0,0.79999995,1.0,90.0,79.0,58.0,1
7422,e3427692e,2,399.0,192.0,0.79999995,1.0,51.0,51.0,46.0,1
7422,e3427692e,3,399.0,316.0,0.79999995,1.0,28.0,25.0,19.0,1
7423,7b9b65bde,1,269.0,479.0,0.79999995,1.0,25.0,24.0,24.0,3
7423,7b9b65bde,2,269.0,479.0,0.79999995,1.0,23.0,22.0,21.0,3
7423,7b9b65bde,3,269.0,479.0,0.79999995,1.0,160.0,153.0,149.0,3
7423,7b9b65bde,4,269.0,479.0,0.79999995,1.0,26.0,23.0,24.0,3
7423,7b9b65bde,5,269.0,479.0,0.79999995,1.0,23.0,18.0,16.0,3
7423,7b9b65bde,6,269.0,479.0,0.79999995,1.0,84.0,48.0,38.0,3
7423,7b9b65bde,7,269.0,479.0,0.79999995,1.0,27.0,27.0,26.0,3
7423,7b9b65bde,8,269.0,479.0,0.79999995,1.0,26.0,24.0,23.0,3
7424,78ccb8039,1,399.0,299.0,0.79999995,1.0,194.0,146.0,133.0,3
7424,78ccb8039,2,399.0,299.0,0.79999995,1.0,49.0,50.0,56.0,3
7424,78ccb8039,3,399.0,299.0,0.79999995,1.0,71.0,45.0,47.0,3
7424,78ccb8039,4,399.0,299.0,0.79999995,1.0,25.0,23.0,25.0,3
7424,78ccb8039,5,399.0,299.0,0.79999995,1.0,216.0,190.0,157.0,3
7424,78ccb8039,6,399.0,299.0,0.79999995,1.0,45.0,52.0,70.0,3
7424,78ccb8039,7,399.0,299.0,0.79999995,1.0,75.0,79.0,82.0,3
7424,78ccb8039,8,399.0,299.0,0.79999995,1.0,21.0,20.0,29.0,3
7424,78ccb8039,9,399.0,299.0,0.79999995,1.0,159.0,112.0,93.0,3
7425,310c3f884,1,299.0,399.0,0.79999995,1.0,54.0,50.0,24.0,4
7425,310c3f884,2,399.0,299.0,0.79999995,1.0,237.0,226.0,156.0,4
7426,29c50ee9a,1,399.0,299.0,0.79999995,1.0,65.0,49.0,29.0,1
7426,29c50ee9a,2,399.0,299.0,0.79999995,1.0,114.0,73.0,33.0,1
7426,29c50ee9a,3,399.0,299.0,0.79999995,1.0,74.0,41.0,18.0,1
7427,9183ef863,1,479.0,479.0,0.79999995,1.0,250.0,247.0,219.0,2
7427,9183ef863,2,479.0,479.0,0.79999995,1.0,163.0,52.0,73.0,2
7427,9183ef863,3,479.0,479.0,0.79999995,1.0,218.0,6.0,15.0,2
7427,9183ef863,4,479.0,479.0,0.79999995,1.0,20.0,16.0,18.0,2
7427,9183ef863,5,639.0,479.0,1.0,0.55,204.0,191.0,189.0,2
7428,574919b00,1,224.0,299.0,0.79999995,1.0,198.0,193.0,195.0,3
7428,574919b00,2,351.0,344.0,0.79999995,1.0,170.0,145.0,127.0,3
7428,574919b00,3,399.0,369.0,0.79999995,1.0,163.0,154.0,155.0,3
7428,574919b00,4,399.0,387.0,0.79999995,1.0,162.0,155.0,155.0,3
7428,574919b00,5,388.0,399.0,0.79999995,1.0,166.0,157.0,158.0,3
7428,574919b00,6,398.0,351.0,0.79999995,1.0,161.0,155.0,151.0,3
7428,574919b00,7,389.0,399.0,0.79999995,1.0,167.0,160.0,156.0,3
7428,574919b00,8,399.0,358.0,0.79999995,1.0,164.0,158.0,156.0,3
7428,574919b00,9,224.0,299.0,0.79999995,1.0,126.0,115.0,112.0,3
7429,9550556bf,1,324.0,479.0,0.79999995,1.0,85.0,85.0,85.0,4
7429,9550556bf,2,639.0,639.0,0.79999995,1.0,18.0,25.0,14.0,4
7429,9550556bf,3,639.0,359.0,0.79999995,1.0,58.0,51.0,25.0,4
7429,9550556bf,4,639.0,639.0,0.79999995,1.0,88.0,84.0,81.0,4
7429,9550556bf,5,359.0,479.0,0.79999995,1.0,219.0,52.0,41.0,4
7430,b7dda91fe,1,639.0,423.0,0.79999995,1.0,201.0,196.0,193.0,2
7430,b7dda91fe,2,639.0,419.0,0.79999995,1.0,235.0,228.0,227.0,2
7431,ffd2e82a9,1,359.0,479.0,0.79999995,1.0,53.0,53.0,49.0,3
7431,ffd2e82a9,2,359.0,479.0,0.79999995,1.0,27.0,26.0,23.0,3
7431,ffd2e82a9,3,359.0,479.0,0.79999995,1.0,208.0,198.0,189.0,3
7432,0e920f96d,1,299.0,399.0,0.79999995,1.0,175.0,192.0,213.0,4
7433,cfceafa8a,1,299.0,399.0,1.0,1.05,75.0,42.0,27.0,3
7433,cfceafa8a,2,399.0,299.0,0.79999995,1.0,87.0,83.0,65.0,3
7433,cfceafa8a,3,383.0,299.0,0.79999995,0.96,85.0,83.0,81.0,3
7433,cfceafa8a,4,299.0,399.0,0.79999995,1.0,24.0,16.0,9.0,3
7433,cfceafa8a,5,299.0,399.0,0.79999995,1.0,90.0,76.0,57.0,3
7433,cfceafa8a,6,399.0,295.0,0.79999995,1.0,98.0,83.0,36.0,3
7433,cfceafa8a,7,399.0,295.0,0.79999995,1.0,25.0,208.0,243.0,3
7433,cfceafa8a,8,399.0,299.0,0.79999995,1.0,123.0,120.0,98.0,3
7433,cfceafa8a,9,399.0,299.0,0.79999995,1.0,96.0,85.0,62.0,3
7434,8ff2c63c4,1,639.0,359.0,0.79999995,1.0,110.0,70.0,46.0,2
7434,8ff2c63c4,2,639.0,359.0,0.79999995,1.0,151.0,102.0,64.0,2
7435,a819792f7,1,485.0,479.0,0.79999995,0.95,133.0,115.0,93.0,1
7435,a819792f7,2,639.0,479.0,0.79999995,1.0,174.0,156.0,139.0,1
7435,a819792f7,3,639.0,479.0,0.79999995,1.0,171.0,154.0,135.0,1
7435,a819792f7,4,306.0,479.0,0.79999995,0.71999997,168.0,156.0,132.0,1
7435,a819792f7,5,498.0,479.0,0.79999995,0.90999997,134.0,120.0,102.0,1
7436,2d8b42d21,1,399.0,299.0,0.79999995,1.0,194.0,196.0,194.0,3
7436,2d8b42d21,2,399.0,299.0,0.79999995,1.0,205.0,197.0,191.0,3
7436,2d8b42d21,3,399.0,299.0,0.79999995,1.0,145.0,162.0,117.0,3
7436,2d8b42d21,4,399.0,299.0,0.79999995,1.0,135.0,58.0,63.0,3
7436,2d8b42d21,5,399.0,299.0,0.79999995,1.0,107.0,125.0,83.0,3
7436,2d8b42d21,6,399.0,299.0,0.79999995,1.0,127.0,117.0,92.0,3
7437,6c5079e85,1,399.0,299.0,0.79999995,1.0,62.0,49.0,44.0,1
7437,6c5079e85,2,399.0,299.0,0.79999995,1.0,96.0,84.0,76.0,1
7437,6c5079e85,3,399.0,299.0,0.79999995,1.0,61.0,50.0,44.0,1
7438,37e2f042b,1,269.0,434.0,0.79999995,1.0,120.0,119.0,112.0,1
7438,37e2f042b,2,639.0,479.0,0.79999995,1.0,99.0,83.0,63.0,1
7438,37e2f042b,3,639.0,479.0,0.79999995,1.0,199.0,193.0,188.0,1
7438,37e2f042b,4,639.0,479.0,0.79999995,1.0,175.0,159.0,135.0,1
7438,37e2f042b,5,639.0,479.0,0.79999995,1.0,201.0,186.0,163.0,1
7438,37e2f042b,6,639.0,359.0,0.79999995,1.0,199.0,195.0,188.0,1
7438,37e2f042b,7,269.0,434.0,0.79999995,1.0,74.0,41.0,26.0,1
7438,37e2f042b,8,269.0,478.0,0.79999995,1.0,55.0,47.0,43.0,1
7438,37e2f042b,9,269.0,434.0,0.79999995,1.0,131.0,118.0,99.0,1
7439,7991808f5,1,269.0,479.0,0.79999995,1.0,26.0,21.0,17.0,3
7439,7991808f5,2,359.0,479.0,0.79999995,1.0,22.0,22.0,17.0,3
7439,7991808f5,3,359.0,479.0,0.79999995,1.0,229.0,134.0,56.0,3
7440,534fff3cf,1,355.0,479.0,0.79999995,1.0,83.0,84.0,87.0,4
7441,ed97d1485,1,399.0,299.0,0.79999995,1.0,155.0,152.0,131.0,4
7442,9f56880b6,,,,,,,,,4
7443,9dbcae6f7,1,399.0,381.0,0.79999995,1.0,136.0,115.0,91.0,3
7443,9dbcae6f7,2,399.0,389.0,0.79999995,1.0,19.0,11.0,11.0,3
7443,9dbcae6f7,3,398.0,252.0,0.79999995,1.0,192.0,71.0,81.0,3
7443,9dbcae6f7,4,321.0,399.0,0.79999995,1.0,187.0,3.0,44.0,3
7443,9dbcae6f7,5,399.0,220.0,0.79999995,1.0,163.0,163.0,171.0,3
7444,47ecc7ef4,1,399.0,299.0,0.79999995,1.0,231.0,230.0,228.0,1
7444,47ecc7ef4,2,399.0,293.0,0.79999995,1.0,208.0,199.0,197.0,1
7444,47ecc7ef4,3,399.0,299.0,0.79999995,1.0,126.0,112.0,91.0,1
7444,47ecc7ef4,4,399.0,299.0,0.79999995,1.0,86.0,82.0,79.0,1
7444,47ecc7ef4,5,399.0,299.0,0.79999995,1.0,179.0,154.0,124.0,1
7445,fb1adae2d,1,224.0,299.0,0.79999995,1.0,11.0,16.0,20.0,3
7445,fb1adae2d,2,224.0,299.0,0.79999995,1.0,22.0,23.0,26.0,3
7445,fb1adae2d,3,399.0,399.0,0.79999995,1.0,15.0,21.0,25.0,3
7445,fb1adae2d,4,224.0,299.0,0.79999995,1.0,13.0,12.0,10.0,3
7446,ff4d9a3c6,1,639.0,479.0,0.79999995,1.0,113.0,74.0,49.0,2
7446,ff4d9a3c6,2,639.0,479.0,0.79999995,1.0,125.0,75.0,42.0,2
7446,ff4d9a3c6,3,359.0,479.0,0.79999995,1.0,78.0,42.0,22.0,2
7446,ff4d9a3c6,4,639.0,479.0,0.79999995,1.0,118.0,72.0,51.0,2
7446,ff4d9a3c6,5,639.0,479.0,0.79999995,1.0,127.0,75.0,44.0,2
7446,ff4d9a3c6,6,639.0,479.0,0.79999995,1.0,77.0,36.0,22.0,2
7447,40843af1e,1,399.0,299.0,0.79999995,1.0,179.0,151.0,122.0,1
7447,40843af1e,2,399.0,299.0,0.79999995,1.0,34.0,100.0,65.0,1
7448,8ff587b75,1,399.0,299.0,0.79999995,1.0,56.0,50.0,44.0,3
7448,8ff587b75,2,399.0,299.0,0.79999995,1.0,122.0,121.0,113.0,3
7448,8ff587b75,3,399.0,299.0,0.79999995,1.0,58.0,92.0,65.0,3
7449,157f9809a,,,,,,,,,4
7450,1683f03de,1,399.0,299.0,0.79999995,1.0,110.0,109.0,171.0,2
7450,1683f03de,2,399.0,316.0,0.79999995,1.0,208.0,186.0,160.0,2
7450,1683f03de,3,399.0,399.0,0.79999995,1.0,92.0,85.0,61.0,2
7450,1683f03de,4,299.0,399.0,0.79999995,1.0,159.0,152.0,147.0,2
7450,1683f03de,5,399.0,299.0,0.79999995,1.0,182.0,158.0,127.0,2
7450,1683f03de,6,399.0,299.0,0.79999995,1.0,145.0,104.0,66.0,2
7450,1683f03de,7,399.0,299.0,0.79999995,1.0,179.0,141.0,114.0,2
7451,0e783a2e1,1,399.0,299.0,0.79999995,1.0,164.0,157.0,136.0,1
7451,0e783a2e1,2,399.0,299.0,0.79999995,1.0,88.0,83.0,73.0,1
7451,0e783a2e1,3,399.0,299.0,0.79999995,1.0,58.0,50.0,45.0,1
7452,7cfaaa67a,1,273.0,205.0,0.79999995,1.0,123.0,115.0,119.0,4
7452,7cfaaa67a,2,399.0,299.0,0.79999995,1.0,181.0,148.0,147.0,4
7452,7cfaaa67a,3,399.0,299.0,0.79999995,1.0,211.0,246.0,234.0,4
7453,2c281057a,1,299.0,399.0,0.79999995,1.0,36.0,49.0,66.0,1
7453,2c281057a,2,299.0,399.0,0.79999995,1.0,239.0,238.0,231.0,1
7453,2c281057a,3,399.0,299.0,0.79999995,1.0,48.0,51.0,54.0,1
7453,2c281057a,4,299.0,399.0,0.79999995,1.0,51.0,52.0,56.0,1
7453,2c281057a,5,399.0,299.0,0.79999995,1.0,45.0,48.0,56.0,1
7454,add2629da,1,299.0,399.0,0.79999995,1.0,135.0,114.0,96.0,1
7454,add2629da,2,399.0,299.0,0.79999995,1.0,100.0,83.0,67.0,1
7454,add2629da,3,299.0,399.0,0.79999995,1.0,25.0,23.0,15.0,1
7455,083787e4a,1,112.0,149.0,0.79999995,1.0,51.0,51.0,48.0,2
7455,083787e4a,2,112.0,149.0,0.79999995,1.0,26.0,25.0,22.0,2
7455,083787e4a,3,149.0,112.0,0.79999995,1.0,27.0,25.0,21.0,2
7455,083787e4a,4,149.0,112.0,0.79999995,1.0,14.0,14.0,12.0,2
7456,251b3b086,1,523.0,639.0,0.79999995,1.0,119.0,117.0,117.0,4
7457,3069e2d3c,1,320.0,399.0,0.79999995,1.0,25.0,19.0,21.0,4
7458,1f6fe20fc,1,399.0,299.0,0.79999995,1.0,216.0,188.0,155.0,3
7458,1f6fe20fc,2,399.0,299.0,0.79999995,1.0,99.0,84.0,59.0,3
7458,1f6fe20fc,3,399.0,299.0,0.79999995,1.0,105.0,73.0,53.0,3
7458,1f6fe20fc,4,399.0,299.0,0.79999995,1.0,93.0,46.0,38.0,3
7458,1f6fe20fc,5,399.0,299.0,0.79999995,1.0,88.0,40.0,29.0,3
7459,1819e298c,1,399.0,299.0,0.79999995,1.0,221.0,194.0,162.0,1
7459,1819e298c,2,299.0,399.0,0.79999995,1.0,155.0,112.0,73.0,1
7459,1819e298c,3,379.0,299.0,0.79999995,0.98999995,74.0,45.0,26.0,1
7459,1819e298c,4,299.0,399.0,0.79999995,1.0,217.0,190.0,157.0,1
7459,1819e298c,5,299.0,399.0,0.79999995,1.0,100.0,80.0,64.0,1
7460,8bbf5133b,1,639.0,479.0,0.79999995,1.0,128.0,76.0,37.0,1
7460,8bbf5133b,2,359.0,479.0,0.79999995,1.0,104.0,83.0,54.0,1
7460,8bbf5133b,3,639.0,479.0,0.79999995,1.0,173.0,153.0,131.0,1
7460,8bbf5133b,4,639.0,479.0,0.79999995,1.0,120.0,71.0,34.0,1
7460,8bbf5133b,5,639.0,479.0,0.79999995,1.0,129.0,113.0,92.0,1
7460,8bbf5133b,6,639.0,479.0,0.79999995,1.0,166.0,147.0,123.0,1
7460,8bbf5133b,7,639.0,479.0,0.79999995,1.0,112.0,77.0,54.0,1
7460,8bbf5133b,8,639.0,479.0,0.79999995,1.0,160.0,114.0,73.0,1
7460,8bbf5133b,9,639.0,479.0,0.79999995,1.0,145.0,119.0,90.0,1
7461,21b5e3d22,1,399.0,226.0,0.79999995,1.0,109.0,73.0,48.0,4
7461,21b5e3d22,2,399.0,226.0,0.79999995,1.0,145.0,106.0,80.0,4
7461,21b5e3d22,3,226.0,399.0,0.79999995,1.0,110.0,73.0,51.0,4
7462,8ad784999,1,399.0,299.0,0.79999995,1.0,151.0,111.0,98.0,1
7462,8ad784999,2,399.0,299.0,0.79999995,1.0,156.0,116.0,102.0,1
7462,8ad784999,3,299.0,399.0,0.79999995,1.0,224.0,180.0,167.0,1
7462,8ad784999,4,299.0,399.0,0.79999995,1.0,202.0,190.0,189.0,1
7462,8ad784999,5,399.0,299.0,0.79999995,1.0,148.0,110.0,110.0,1
7462,8ad784999,6,399.0,299.0,0.79999995,1.0,171.0,31.0,40.0,1
7462,8ad784999,7,399.0,299.0,0.79999995,1.0,211.0,194.0,191.0,1
7463,e3fa09b97,1,398.0,265.0,0.79999995,1.0,74.0,44.0,26.0,2
7463,e3fa09b97,2,399.0,338.0,0.79999995,1.0,117.0,79.0,53.0,2
7463,e3fa09b97,3,399.0,319.0,0.79999995,1.0,120.0,74.0,36.0,2
7463,e3fa09b97,4,295.0,376.0,0.79999995,1.0,181.0,152.0,116.0,2
7463,e3fa09b97,5,398.0,265.0,0.79999995,1.0,150.0,109.0,82.0,2
7464,c32f8daca,1,287.0,479.0,0.79999995,1.0,55.0,54.0,51.0,2
7465,6f512ee65,1,299.0,399.0,0.79999995,1.0,166.0,110.0,59.0,2
7465,6f512ee65,2,399.0,264.0,0.79999995,1.0,142.0,120.0,100.0,2
7465,6f512ee65,3,399.0,299.0,0.79999995,1.0,77.0,41.0,28.0,2
7466,38733d0a1,1,359.0,479.0,0.79999995,1.0,58.0,46.0,47.0,1
7466,38733d0a1,2,359.0,479.0,0.79999995,1.0,58.0,47.0,46.0,1
7466,38733d0a1,3,273.0,205.0,0.79999995,1.0,135.0,107.0,107.0,1
7466,38733d0a1,4,359.0,479.0,0.79999995,1.0,23.0,19.0,19.0,1
7467,1cd8131cd,1,269.0,411.0,0.79999995,1.0,122.0,118.0,117.0,2
7468,283c4248e,1,399.0,299.0,0.79999995,1.0,12.0,17.0,7.0,4
7468,283c4248e,2,399.0,299.0,0.79999995,1.0,17.0,21.0,14.0,4
7468,283c4248e,3,399.0,299.0,0.79999995,1.0,17.0,18.0,10.0,4
7468,283c4248e,4,399.0,299.0,0.79999995,1.0,173.0,93.0,65.0,4
7468,283c4248e,5,399.0,299.0,0.79999995,1.0,59.0,48.0,29.0,4
7468,283c4248e,6,399.0,299.0,0.79999995,1.0,161.0,116.0,90.0,4
7468,283c4248e,7,399.0,299.0,0.79999995,1.0,98.0,82.0,61.0,4
7468,283c4248e,8,399.0,299.0,0.79999995,1.0,49.0,50.0,44.0,4
7469,b38e94f39,1,399.0,299.0,0.79999995,1.0,119.0,119.0,119.0,2
7469,b38e94f39,2,399.0,299.0,0.79999995,1.0,120.0,120.0,120.0,2
7469,b38e94f39,3,399.0,299.0,0.79999995,1.0,162.0,159.0,153.0,2
7469,b38e94f39,4,399.0,299.0,0.79999995,1.0,52.0,49.0,41.0,2
7469,b38e94f39,5,399.0,299.0,0.79999995,1.0,55.0,56.0,53.0,2
7469,b38e94f39,6,399.0,299.0,0.79999995,1.0,120.0,119.0,119.0,2
7469,b38e94f39,7,399.0,299.0,0.79999995,1.0,27.0,25.0,22.0,2
7470,93a9cf943,1,399.0,299.0,0.79999995,1.0,133.0,117.0,92.0,1
7470,93a9cf943,2,399.0,299.0,0.79999995,1.0,64.0,51.0,33.0,1
7471,6f5eab89b,1,359.0,479.0,0.79999995,1.0,24.0,22.0,19.0,1
7472,0a13e47c3,1,359.0,479.0,0.79999995,1.0,56.0,51.0,44.0,4
7472,0a13e47c3,2,359.0,479.0,0.79999995,1.0,196.0,193.0,186.0,4
7472,0a13e47c3,3,359.0,479.0,0.79999995,1.0,156.0,156.0,148.0,4
7472,0a13e47c3,4,639.0,479.0,0.79999995,1.0,165.0,156.0,147.0,4
7473,e74a85e34,1,299.0,399.0,0.79999995,1.0,114.0,119.0,118.0,2
7473,e74a85e34,2,299.0,399.0,0.79999995,1.0,83.0,83.0,79.0,2
7473,e74a85e34,3,299.0,399.0,0.79999995,1.0,186.0,196.0,195.0,2
7474,ec8411943,1,639.0,534.0,0.79999995,1.0,155.0,112.0,87.0,3
7474,ec8411943,2,638.0,427.0,0.79999995,1.0,134.0,116.0,94.0,3
7474,ec8411943,3,638.0,427.0,0.79999995,1.0,158.0,107.0,70.0,3
7474,ec8411943,4,638.0,427.0,0.79999995,1.0,115.0,77.0,51.0,3
7474,ec8411943,5,638.0,427.0,0.79999995,1.0,37.0,54.0,27.0,3
7474,ec8411943,6,638.0,427.0,0.79999995,1.0,172.0,151.0,127.0,3
7474,ec8411943,7,639.0,534.0,0.79999995,1.0,220.0,220.0,223.0,3
7474,ec8411943,8,639.0,607.0,0.79999995,1.0,157.0,108.0,70.0,3
7474,ec8411943,9,639.0,523.0,0.79999995,1.0,226.0,228.0,227.0,3
7475,838c5c399,1,399.0,299.0,0.79999995,1.0,193.0,194.0,188.0,3
7476,23ce26e85,1,639.0,479.0,0.79999995,1.0,23.0,17.0,16.0,4
7476,23ce26e85,2,359.0,479.0,0.79999995,1.0,159.0,108.0,68.0,4
7476,23ce26e85,3,359.0,479.0,0.79999995,1.0,216.0,189.0,154.0,4
7476,23ce26e85,4,359.0,479.0,0.79999995,1.0,62.0,52.0,34.0,4
7477,5b4a22c83,1,380.0,479.0,0.79999995,1.0,24.0,15.0,13.0,4
7477,5b4a22c83,2,405.0,479.0,0.79999995,1.0,117.0,111.0,176.0,4
7477,5b4a22c83,3,359.0,479.0,0.79999995,1.0,89.0,79.0,119.0,4
7478,c61869b9b,1,295.0,479.0,0.79999995,1.0,92.0,81.0,58.0,4
7479,6afc6acee,1,639.0,359.0,0.79999995,1.0,95.0,79.0,58.0,4
7479,6afc6acee,2,639.0,479.0,0.79999995,1.0,150.0,113.0,97.0,4
7479,6afc6acee,3,639.0,479.0,0.79999995,1.0,128.0,118.0,118.0,4
7479,6afc6acee,4,639.0,479.0,0.79999995,1.0,119.0,120.0,127.0,4
7480,687c0c2cd,1,399.0,300.0,0.79999995,1.0,244.0,238.0,235.0,4
7480,687c0c2cd,2,399.0,300.0,0.79999995,1.0,244.0,240.0,238.0,4
7480,687c0c2cd,3,399.0,300.0,0.79999995,1.0,203.0,193.0,187.0,4
7481,474ee7e00,1,299.0,399.0,0.79999995,1.0,207.0,191.0,162.0,3
7481,474ee7e00,2,299.0,399.0,0.79999995,1.0,208.0,191.0,162.0,3
7481,474ee7e00,3,299.0,399.0,0.79999995,1.0,208.0,191.0,162.0,3
7481,474ee7e00,4,299.0,399.0,0.79999995,1.0,171.0,152.0,122.0,3
7481,474ee7e00,5,399.0,299.0,0.79999995,1.0,212.0,192.0,167.0,3
7482,f3b52a69c,1,224.0,275.0,0.79999995,0.94,127.0,116.0,94.0,2
7482,f3b52a69c,2,224.0,299.0,0.79999995,1.0,125.0,118.0,109.0,2
7482,f3b52a69c,3,224.0,299.0,0.79999995,1.0,124.0,123.0,113.0,2
7482,f3b52a69c,4,224.0,299.0,0.79999995,1.0,22.0,23.0,17.0,2
7483,15dc4c629,1,639.0,477.0,0.79999995,1.0,170.0,92.0,124.0,3
7483,15dc4c629,2,639.0,477.0,0.79999995,1.0,115.0,73.0,53.0,3
7483,15dc4c629,3,639.0,479.0,0.79999995,1.0,222.0,190.0,153.0,3
7483,15dc4c629,4,639.0,477.0,0.79999995,1.0,173.0,156.0,141.0,3
7483,15dc4c629,5,639.0,639.0,0.79999995,1.0,177.0,154.0,132.0,3
7483,15dc4c629,6,639.0,477.0,0.79999995,1.0,173.0,156.0,141.0,3
7483,15dc4c629,7,639.0,479.0,0.79999995,1.0,222.0,190.0,153.0,3
7484,298feb02b,1,638.0,478.0,0.79999995,1.0,78.0,48.0,29.0,3
7485,189637f90,1,359.0,479.0,1.0,0.69,171.0,154.0,136.0,1
7485,189637f90,2,359.0,479.0,1.0,0.96,40.0,98.0,112.0,1
7485,189637f90,3,359.0,479.0,0.79999995,1.0,29.0,17.0,12.0,1
7486,073484a7d,1,359.0,479.0,0.79999995,1.0,162.0,159.0,136.0,2
7486,073484a7d,2,639.0,639.0,0.79999995,1.0,119.0,114.0,93.0,2
7486,073484a7d,3,639.0,479.0,0.79999995,1.0,95.0,81.0,58.0,2
7486,073484a7d,4,359.0,479.0,0.79999995,1.0,89.0,86.0,82.0,2
7486,073484a7d,5,359.0,479.0,0.79999995,1.0,164.0,161.0,136.0,2
7486,073484a7d,6,359.0,479.0,0.79999995,1.0,93.0,75.0,61.0,2
7486,073484a7d,7,359.0,479.0,0.79999995,1.0,95.0,83.0,67.0,2
7486,073484a7d,8,359.0,479.0,0.79999995,1.0,80.0,93.0,37.0,2
7486,073484a7d,9,639.0,479.0,0.79999995,1.0,161.0,104.0,70.0,2
7487,8fa1c5c38,1,299.0,399.0,0.79999995,1.0,137.0,119.0,95.0,4
7487,8fa1c5c38,2,299.0,399.0,0.79999995,1.0,96.0,83.0,83.0,4
7488,2107c9788,1,399.0,299.0,0.79999995,1.0,127.0,114.0,114.0,1
7488,2107c9788,2,399.0,299.0,0.79999995,1.0,92.0,79.0,79.0,1
7488,2107c9788,3,399.0,299.0,0.79999995,1.0,175.0,34.0,39.0,1
7488,2107c9788,4,399.0,299.0,0.79999995,1.0,198.0,192.0,195.0,1
7488,2107c9788,5,399.0,299.0,0.79999995,1.0,52.0,48.0,48.0,1
7489,9b93196dd,1,399.0,299.0,0.79999995,1.0,28.0,19.0,23.0,1
7489,9b93196dd,2,399.0,299.0,0.79999995,1.0,61.0,49.0,30.0,1
7490,be7fbd988,1,249.0,399.0,0.79999995,1.0,160.0,158.0,150.0,1
7491,a7a44933c,1,399.0,266.0,0.79999995,1.0,107.0,78.0,59.0,2
7491,a7a44933c,2,367.0,266.0,0.79999995,0.98999995,142.0,117.0,95.0,2
7492,bf458a7d4,1,399.0,224.0,0.79999995,1.0,76.0,41.0,30.0,0
7492,bf458a7d4,2,399.0,299.0,0.79999995,1.0,22.0,19.0,18.0,0
7492,bf458a7d4,3,399.0,299.0,0.79999995,1.0,164.0,156.0,152.0,0
7492,bf458a7d4,4,399.0,299.0,0.79999995,1.0,157.0,152.0,147.0,0
7492,bf458a7d4,5,399.0,299.0,0.79999995,1.0,185.0,145.0,131.0,0
7493,b121d3be8,1,270.0,479.0,0.79999995,1.0,154.0,158.0,157.0,4
7493,b121d3be8,2,270.0,479.0,0.79999995,1.0,96.0,87.0,80.0,4
7493,b121d3be8,3,270.0,479.0,0.79999995,1.0,22.0,19.0,21.0,4
7493,b121d3be8,4,270.0,479.0,0.79999995,1.0,22.0,19.0,20.0,4
7494,fa1badbb7,1,269.0,479.0,0.79999995,1.0,158.0,149.0,132.0,1
7494,fa1badbb7,2,639.0,359.0,0.79999995,1.0,131.0,125.0,114.0,1
7494,fa1badbb7,3,269.0,479.0,0.79999995,1.0,154.0,152.0,141.0,1
7494,fa1badbb7,4,639.0,359.0,0.79999995,1.0,205.0,186.0,185.0,1
7494,fa1badbb7,5,639.0,359.0,0.79999995,1.0,213.0,193.0,193.0,1
7495,f261c9968,1,400.0,479.0,0.79999995,1.0,211.0,181.0,153.0,3
7495,f261c9968,2,414.0,479.0,0.79999995,1.0,210.0,187.0,163.0,3
7495,f261c9968,3,468.0,387.0,0.79999995,0.96,218.0,189.0,160.0,3
7495,f261c9968,4,315.0,479.0,0.79999995,1.0,214.0,192.0,168.0,3
